"ID WHO city","iso3","country","city","pm10","Year","type_of_stations","pm10_type","pm25","pm25_type","reference","latitude","longitude","population","wbinc16_text","region","date_compiled","population_source","tempcov_PM10","tempcov_PM25","latitude_pop","longitude_pop","Region","region_abbr","tempcov_PM10_grad","tempcov_PM25_grad","conc_pm25","color_pm25","conc_pm10","color_pm10"
NA,"JAM","Jamaica","Kingston",45.51,2015,"1 Urban/Commercial","Measured",21.0786289544332,"Converted","NEPA",17.994115,-76.786889,579137,"Upper middle income","Amr_LM",2018,"1 manual",0.5333,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)","50% -< 75%",NA,"15-<25","orange","30-<50","darkred"
NA,"JAM","Jamaica","Liguanea",34.95,2014,"1 Sub-Urban","Measured",16.1876089201811,"Converted","NEPA",18.018199,-76.7556,579137,"Upper middle income","Amr_LM",2018,"1 manual",0.6333,NA,NA,NA,"Americas (LMIC)","Amr (LMIC)","50% -< 75%",NA,"15-<25","orange","30-<50","darkred"
NA,"JOR","Jordan","Al-Zarqa'",128.5,2015,"1 Traffic, 1 Urban","Measured",52.7352255220979,"Converted","Ministry of Environment, Environmental Monitoring and Assessment Directorate",32.0715560913086,36.0968990325927,449007,"Lower middle income","Emr_LM",2018,"2 old database",NA,NA,NA,NA,"Eastern Mediterranean (LMIC)","Emr (LMIC)",NA,NA,">50","darkred",">100","darkred"
NA,"JOR","Jordan","Al-Zarqa'",99.55,2016,"1 Traffic, 1 Urban","Measured",40.8544101223723,"Converted","Ministry of Environment, Environmental Monitoring and Assessment Directorate",32.0715560913086,36.0968990325927,449007,"Lower middle income","Emr_LM",2018,"2 old database",NA,NA,NA,NA,"Eastern Mediterranean (LMIC)","Emr (LMIC)",NA,NA,"35-<50","red","70-<100","red"
NA,"JOR","Jordan","Al-Zarqa'",82.1,2017,"1 Traffic","Measured",33.6930896137295,"Converted","Ministry of Environment, Environmental Monitoring and Assessment Directorate",32.0546073913574,36.086498260498,449007,"Lower middle income","Emr_LM",2018,"1 old database",NA,NA,NA,NA,"Eastern Mediterranean (LMIC)","Emr (LMIC)",NA,NA,"25-<35","darkorange","70-<100","red"
NA,"JOR","Jordan","Amman",97.46,2015,"1 Residential, 2 Traffic, 2 Urban","Measured",39.9966932247756,"Converted","Ministry of Environment, Environmental Monitoring and Assessment Directorate",31.9844436645508,35.8964736938476,1154670,"Lower middle income","Emr_LM",2018,"5 UN 2015",NA,NA,NA,NA,"Eastern Mediterranean (LMIC)","Emr (LMIC)",NA,NA,"35-<50","red","70-<100","red"
NA,"JOR","Jordan","Amman",75.72,2016,"1 Residential, 2 Traffic, 2 Urban","Measured",31.0747959263288,"Converted","Ministry of Environment, Environmental Monitoring and Assessment Directorate",31.9844436645508,35.8964736938476,1154670,"Lower middle income","Emr_LM",2018,"5 UN 2015",NA,NA,NA,NA,"Eastern Mediterranean (LMIC)","Emr (LMIC)",NA,NA,"25-<35","darkorange","70-<100","red"
NA,"JOR","Jordan","Amman",68.04,2017,"1 Residential, 2 Traffic, 2 Urban","Measured",27.9229941208058,"Converted","Ministry of Environment, Environmental Monitoring and Assessment Directorate",31.9844436645508,35.8964736938476,1154670,"Lower middle income","Emr_LM",2018,"5 UN 2015",NA,NA,NA,NA,"Eastern Mediterranean (LMIC)","Emr (LMIC)",NA,NA,"25-<35","darkorange","50-<70","orange"
NA,"JOR","Jordan","Irbid",78.15,2015,"1 Traffic, 1 Urban","Measured",32.0720457163576,"Converted","Ministry of Environment, Environmental Monitoring and Assessment Directorate",32.5468940734863,35.9761505126953,305925,"Lower middle income","Emr_LM",2018,"2 UN 2015",NA,NA,NA,NA,"Eastern Mediterranean (LMIC)","Emr (LMIC)",NA,NA,"25-<35","darkorange","70-<100","red"
NA,"JOR","Jordan","Irbid",57.1,2016,"1 Traffic, 1 Urban","Measured",23.4333181113758,"Converted","Ministry of Environment, Environmental Monitoring and Assessment Directorate",32.5468940734863,35.9761505126953,305925,"Lower middle income","Emr_LM",2018,"2 UN 2015",NA,NA,NA,NA,"Eastern Mediterranean (LMIC)","Emr (LMIC)",NA,NA,"15-<25","orange","50-<70","orange"
NA,"JOR","Jordan","Irbid",52.73,2017,"1 Traffic, 1 Urban","Measured",21.6399100527644,"Converted","Ministry of Environment, Environmental Monitoring and Assessment Directorate",32.5468940734863,35.9761505126953,305925,"Lower middle income","Emr_LM",2018,"2 UN 2015",NA,NA,NA,NA,"Eastern Mediterranean (LMIC)","Emr (LMIC)",NA,NA,"15-<25","orange","50-<70","orange"
NA,"JPN","Japan","Fukuoka City",38.1856700450452,2014,"4 Sub-Urban","Converted",17.875,"Measured","",33.6142361111111,130.380069444445,178429,"High income","Wpr_HI",2018,"4 old database",NA,0.9875,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","15-<25","orange","30-<50","darkred"
NA,"JPN","Japan","Gifu City",29.1599662162163,2014,"2 Rural","Converted",13.65,"Measured","",35.4041666666667,136.755138888889,413136,"High income","Wpr_HI",2018,"2 old database",NA,0.99,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","10-<15","yellow","20-<30","yellow"
NA,"JPN","Japan","Hachioji City",27.6645833333334,2014,"2 Sub-Urban","Converted",12.95,"Measured","",35.6356944444445,139.314861111111,580053,"High income","Wpr_HI",2018,"2 old database",NA,0.995,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","10-<15","yellow","20-<30","yellow"
NA,"JPN","Japan","Kagoshima City",40.2685247747749,2014,"2 Rural","Converted",18.85,"Measured","",31.55875,130.5375,605846,"High income","Wpr_HI",2018,"2 old database",NA,0.99,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","15-<25","orange","30-<50","darkred"
NA,"JPN","Japan","Kyoto City",28.8395270270271,2014,"3 Sub-Urban","Converted",13.5,"Measured","",34.9852777777778,135.76962962963,284085,"High income","Wpr_HI",2018,"3 old database",NA,0.97,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","10-<15","yellow","20-<30","yellow"
NA,"JPN","Japan","Nagoya City",33.6995213963965,2014,"4 Urban","Converted",15.775,"Measured","",35.1247222222222,136.891597222222,141310,"High income","Wpr_HI",2018,"4 old database",NA,0.9875,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","15-<25","orange","30-<50","darkred"
NA,"JPN","Japan","Niigata City",26.1692004504505,2014,"2 Rural","Converted",12.25,"Measured","",37.9040277777778,139.090833333333,138096,"High income","Wpr_HI",2018,"2 old database",NA,0.98,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","10-<15","yellow","20-<30","yellow"
NA,"JPN","Japan","Okayama City",36.3164414414415,2014,"2 Sub-Urban","Converted",17,"Measured","",34.6440277777778,133.979305555556,142237,"High income","Wpr_HI",2018,"2 old database",NA,0.99,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","15-<25","orange","30-<50","darkred"
NA,"JPN","Japan","Okinawa City",35.461936936937,2014,"1 Rural","Converted",16.6,"Measured","",26.3477777777778,127.819444444444,130249,"High income","Wpr_HI",2018,"1 old database",NA,0.97,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","15-<25","orange","30-<50","darkred"
NA,"JPN","Japan","Osaka City",36.6155180180181,2014,"5 Urban","Converted",17.14,"Measured","",34.6655555555555,135.474555555556,165832,"High income","Wpr_HI",2018,"5 old database",NA,0.99,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","15-<25","orange","30-<50","darkred"
NA,"JPN","Japan","Sapporo City",21.3626126126127,2014,"2 Rural","Converted",10,"Measured","",43.1170833333333,141.328611111111,211229,"High income","Wpr_HI",2018,"2 old database",NA,0.99,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","<10","green","20-<30","yellow"
NA,"JPN","Japan","Sendai City",24.5670045045046,2014,"1 Sub-Urban","Converted",11.5,"Measured","",38.2597222222222,140.898611111111,190473,"High income","Wpr_HI",2018,"1 old database",NA,0.98,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","10-<15","yellow","20-<30","yellow"
NA,"JPN","Japan","Shizuoka City",26.0089808558559,2014,"4 Sub-Urban","Converted",12.175,"Measured","",34.9922916666667,138.397986111111,255375,"High income","Wpr_HI",2018,"4 old database",NA,0.9875,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","10-<15","yellow","20-<30","yellow"
NA,"JPN","Japan","Tokyo",36.0672109609611,2014,"18 Urban","Converted",16.8833333333333,"Measured","",35.6964969135802,139.740108024691,38001018,"High income","Wpr_HI",2018,"18 UN 2015",NA,0.985,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","15-<25","orange","30-<50","darkred"
NA,"JPN","Japan","Yokohama City",35.461936936937,2014,"2 Urban","Converted",16.6,"Measured","",35.4509722222222,139.651666666667,163237,"High income","Wpr_HI",2018,"2 old database",NA,0.99,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,">75%","15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Busan",45.0833333333333,2015,"1 N.A.","Measured",23.7142857142857,"Measured","AirKorea",35.179554,129.075642,3216298,"High income","Wpr_HI",2018,"1 UN 2015",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Busan",43.8181818181818,2016,"1 N.A.","Measured",26.3,"Measured","AirKorea",35.179554,129.075642,3216298,"High income","Wpr_HI",2018,"1 UN 2015",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Chung-Cheong Bukdo",50,2015,"1 N.A.","Measured",26.8571428571429,"Measured","AirKorea",36.8,127.7,1603404,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Chung-Cheong Bukdo",45.9166666666667,2016,"1 N.A.","Measured",26.3333333333333,"Measured","AirKorea",36.8,127.7,1603404,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Chungcheongnam-Do",44.9166666666667,2015,"1 N.A.","Measured",29.8571428571429,"Measured","AirKorea",36.5184,126.8,2180925,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Chungcheongnam-Do",47.9166666666667,2016,"1 N.A.","Measured",27.25,"Measured","AirKorea",36.5184,126.8,2180925,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Daegu Metropolitan City",45.5833333333333,2015,"1 N.A.","Measured",23.4285714285714,"Measured","AirKorea",35.871435,128.601445,2501673,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Daegu Metropolitan City",41.8,2016,"1 N.A.","Measured",24.1,"Measured","AirKorea",35.871435,128.601445,2501673,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Daejeon",45.25,2015,"1 N.A.","Measured",26.1428571428571,"Measured","AirKorea",36.350412,127.384548,1531809,"High income","Wpr_HI",2018,"1 old database",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Daejeon",43.8333333333333,2016,"1 N.A.","Measured",22.5,"Measured","AirKorea",36.350412,127.384548,1531809,"High income","Wpr_HI",2018,"1 old database",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Gangwon-Do",49.6666666666667,2015,"1 N.A.","Measured",22.8571428571429,"Measured","AirKorea",37.8228,128.1555,1567091,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Gangwon-Do",46.8333333333333,2016,"1 N.A.","Measured",28.0833333333333,"Measured","AirKorea",37.8228,128.1555,1567091,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Gwangju",41.5833333333333,2015,"1 N.A.","Measured",24.8571428571429,"Measured","AirKorea",35.159545,126.852601,1536409,"High income","Wpr_HI",2018,"1 UN 2015",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Gwangju",40.0833333333333,2016,"1 N.A.","Measured",23.4166666666667,"Measured","AirKorea",35.159545,126.852601,1536409,"High income","Wpr_HI",2018,"1 UN 2015",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Gyeonggi-Do",52.25,2015,"1 N.A.","Measured",23.7142857142857,"Measured","AirKorea",37.4138,127.5183,3255523,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","50-<70","orange"
NA,"KOR","Republic of Korea","Gyeonggi-Do",52.5833333333333,2016,"1 N.A.","Measured",27.9166666666667,"Measured","AirKorea",37.4138,127.5183,3255523,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","50-<70","orange"
NA,"KOR","Republic of Korea","Gyeongsangbuk-Do",44.5833333333333,2015,"1 N.A.","Measured",28.7142857142857,"Measured","AirKorea",36.4919,128.8889,2745070,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Gyeongsangbuk-Do",39.9166666666667,2016,"1 N.A.","Measured",27,"Measured","AirKorea",36.4919,128.8889,2745070,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Gyeongsangnam-Do",45.5833333333333,2015,"1 N.A.","Measured",23.5714285714286,"Measured","AirKorea",35.4606,128.2132,3455540,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Gyeongsangnam-Do",44.6666666666667,2016,"1 N.A.","Measured",24.5833333333333,"Measured","AirKorea",35.4606,128.2132,3455540,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Incheon Metropolitan City",51.6666666666667,2015,"1 N.A.","Measured",27.4285714285714,"Measured","AirKorea",37.456106,126.705261,3011138,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","50-<70","orange"
NA,"KOR","Republic of Korea","Incheon Metropolitan City",49.5833333333333,2016,"1 N.A.","Measured",26.4166666666667,"Measured","AirKorea",37.456106,126.705261,3011138,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Jeju Island",44.1666666666667,2015,"1 N.A.","Measured",23.6032388663968,"Converted","AirKorea",33.489011,126.498302,492491,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Jeju Island",41.1666666666667,2016,"1 N.A.","Measured",22,"Measured","AirKorea",33.489011,126.498302,492491,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Jeollabuk Do",50,2015,"1 N.A.","Measured",33.7142857142857,"Measured","AirKorea",35.7175,127.153,1883195,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Jeollabuk Do",50.75,2016,"1 N.A.","Measured",31.5,"Measured","AirKorea",35.7175,127.153,1883195,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","50-<70","orange"
NA,"KOR","Republic of Korea","Jeollanam-Do",37.9166666666667,2015,"1 N.A.","Measured",24.2857142857143,"Measured","AirKorea",34.8679,126.991,1927645,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Jeollanam-Do",36.75,2016,"1 N.A.","Measured",23.5833333333333,"Measured","AirKorea",34.8679,126.991,1927645,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Sejong Special Autonomy City",46,2016,"1 N.A.","Measured",23.375,"Measured","AirKorea",37.55026,127.073139,284225,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Seoul",45.4807692307692,2015,"1 N.A., 25 Urban Background","Measured",23.1758241758242,"Measured","AIRCAP Health Impact Assessment project, AirKorea",37.5521167307692,127.107721884615,9773746,"High income","Wpr_HI",2018,"26 UN 2015",0.965260273972603,0.958246575342466,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",">75%",">75%","15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Seoul",47.8333333333333,2016,"1 N.A.","Measured",26.0833333333333,"Measured","AirKorea",37.566535,126.977969,9773746,"High income","Wpr_HI",2018,"1 UN 2015",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"25-<35","darkorange","30-<50","darkred"
NA,"KOR","Republic of Korea","Ulsan Metropolitan City",45.1666666666667,2015,"1 N.A.","Measured",21.1428571428571,"Measured","AirKorea",35.538377,129.31136,1185645,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KOR","Republic of Korea","Ulsan Metropolitan City",43.1666666666667,2016,"1 N.A.","Measured",23.1666666666667,"Measured","AirKorea",35.538377,129.31136,1185645,"High income","Wpr_HI",2018,"1 manual",NA,NA,NA,NA,"Western Pacific (HIC)","Wpr (HIC)",NA,NA,"15-<25","orange","30-<50","darkred"
NA,"KWT","Kuwait","Al-Ahmadi",137.9438049,2015,"1 Residential","Measured",79.3566152687585,"Measured","Environmental Monitoring Information System of Kuwait",29.091028,48.075078,21469,"High income","Emr_HI",2018,"1 old database",1,0.7972,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%",">75%",">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Fahaheel",126.51428308,2015,"1 Residential","Measured",59.9183472854489,"Converted","Environmental Monitoring Information System of Kuwait",29.080329,48.116014,54157,"High income","Emr_HI",2018,"1 old database",1,NA,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%",NA,">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Fahaheel",121.58355567,2016,"1 Residential","Measured",57.5831086852709,"Converted","Environmental Monitoring Information System of Kuwait",29.080329,48.116014,54157,"High income","Emr_HI",2018,"1 old database",1,NA,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%",NA,">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Jahra",113.99825489,2015,"1 Residential","Measured",31.68799444,"Measured","Environmental Monitoring Information System of Kuwait",29.338533,47.684997,225275,"High income","Emr_HI",2018,"1 old database",0.8438,0.8301,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%",">75%","25-<35","darkorange",">100","darkred"
NA,"KWT","Kuwait","Al-Jahra",130.09308487,2016,"1 Residential","Measured",11.83268791,"Measured","Environmental Monitoring Information System of Kuwait",29.338533,47.684997,225275,"High income","Emr_HI",2018,"1 old database",0.9945,0.9945,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%",">75%","10-<15","yellow",">100","darkred"
NA,"KWT","Kuwait","Al-Mansouriya",142.89681128,2015,"1 Residential","Measured",67.677265805981,"Converted","Environmental Monitoring Information System of Kuwait",29.359415,47.997422,18660,"High income","Emr_HI",2018,"1 old database",0.9616,0.1536,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%","50% -< 75%",">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Mutla",124.61368294,2015,"1 Urban Background","Measured",59.0182052898824,"Converted","Environmental Monitoring Information System of Kuwait",29.398015,47.64079,1044,"High income","Emr_HI",2018,"1 old database",0.7418,NA,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)","50% -< 75%",NA,">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Rumaithyia",106.53693395,2015,"1 Residential","Measured",50.4568879634442,"Converted","Environmental Monitoring Information System of Kuwait",29.317557,48.077364,41787,"High income","Emr_HI",2018,"1 old database",0.9973,0.1151,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%","50% -< 75%",">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Rumaithyia",122.37121506,2016,"1 Residential","Measured",57.9561515364312,"Converted","Environmental Monitoring Information System of Kuwait",29.317557,48.077364,41787,"High income","Emr_HI",2018,"1 old database",0.8055,0.1397,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%","50% -< 75%",">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Salam",150.37068574,2015,"1 Residential","Measured",71.2169626256591,"Converted","Environmental Monitoring Information System of Kuwait",29.300083,48.014972,52578,"High income","Emr_HI",2018,"1 old database",0.9123,NA,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%",NA,">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Salam",124.6256142,2016,"1 Residential","Measured",59.0238560461672,"Converted","Environmental Monitoring Information System of Kuwait",29.300083,48.014972,52578,"High income","Emr_HI",2018,"1 old database",0.7863,NA,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%",NA,">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Shuwaikh",216.522856,2015,"1 Industrial/Cars Repair Workshops","Measured",102.547248936639,"Converted","Environmental Monitoring Information System of Kuwait",29.317731,47.932437,2518,"High income","Emr_HI",2018,"1 old database",0.9041,0.1425,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%","50% -< 75%",">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Al-Shuwaikh",180.12313389,2016,"1 Industrial/Cars Repair Workshops","Measured",85.3080002337743,"Converted","Environmental Monitoring Information System of Kuwait",29.317731,47.932437,2518,"High income","Emr_HI",2018,"1 old database",0.9863,0.1452,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%","50% -< 75%",">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Ali Subah Al-Salem",222.25367095,2015,"1 Residential","Measured",105.261416476012,"Converted","Environmental Monitoring Information System of Kuwait",28.960438,48.158543,42173,"High income","Emr_HI",2018,"1 old database",0.663,0.1644,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)","50% -< 75%","50% -< 75%",">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Ali Subah Al-Salem",198.06177378,2016,"1 Residential","Measured",93.8039077992304,"Converted","Environmental Monitoring Information System of Kuwait",28.960438,48.158543,42173,"High income","Emr_HI",2018,"1 old database",0.7397,0.1397,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)","50% -< 75%","50% -< 75%",">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Saad Al-Abdullah",130.10419101,2015,"1 Residential","Measured",80.7501310036823,"Measured","Environmental Monitoring Information System of Kuwait",29.319511,47.735755,65394,"High income","Emr_HI",2018,"1 old database",0.9973,0.8136,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%",">75%",">50","darkred",">100","darkred"
NA,"KWT","Kuwait","Saad Al-Abdullah",62.64688016,2016,"1 Residential","Measured",51.23988364,"Measured","Environmental Monitoring Information System of Kuwait",29.319511,47.735755,65394,"High income","Emr_HI",2018,"1 old database",0.8877,0.7287,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%","50% -< 75%",">50","darkred","50-<70","orange"
NA,"KWT","Kuwait","Shuaiba",48.80991095,2015,"1 Industrial","Measured",23.1168301639475,"Converted","Environmental Monitoring Information System of Kuwait",29.038469,48.153106,24415,"High income","Emr_HI",2018,"1 old database",0.9179,NA,NA,NA,"Eastern Mediterranean (HIC)","Emr (HIC)",">75%",NA,"15-<25","orange","30-<50","darkred"
NA,"LTU","Lithuania","Jonava",28.05904542,2013,"1 Urban-Industrial","Measured",15.4037613028909,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",55.072222,24.283894,30650,"High income","Eur_HI",2018,"1 old database",0.996118722,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"15-<25","orange","20-<30","yellow"
NA,"LTU","Lithuania","Jonava",20.88271087,2014,"1 Urban-Industrial","Measured",11.4641210627031,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",55.072222,24.283894,30650,"High income","Eur_HI",2018,"1 old database",0.996917808,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"LTU","Lithuania","Jonava",20.19257233,2015,"1 Urban-Industrial","Measured",11.0852511055481,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",55.072222,24.283894,30650,"High income","Eur_HI",2018,"1 old database",0.902511416,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"LTU","Lithuania","Jonava",16.56265061,2016,"1 Urban-Industrial","Measured",9.09250876930295,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",55.072222,24.283894,30650,"High income","Eur_HI",2018,"1 old database",0.981443534,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"LTU","Lithuania","Kaunas",35.14577863,2013,"1 Urban-Traffic","Measured",19.2942124978663,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",54.895128,23.986222,358648,"High income","Eur_HI",2018,"1 old database",0.980365297,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"15-<25","orange","30-<50","darkred"
